Left_ID,Right_ID,Left_Text,Right_Text,Label,Dataset
814,16316, [COL] title [VAL] Da-Lite Dual Vision Tensioned Cosmopolitan Electrol - AV Format 7 x 9 diagonal [COL] modelno [VAL] 84986 [COL] price [VAL] 2346.99 [COL] shipweight [VAL] 92.0 [COL] brand [VAL] Da-Lite, [COL] title [VAL] Da-Lite 97991 Dual Vision Tensioned Cosmopolitan Electrol - AV Format 10 6 x 14 diagonal [COL] shipweight [VAL] 240 [COL] brand [VAL] Da-Lite,0,D8
662,498," [COL] title [VAL] Avi Silberschatz speaks out: on academia versus industrial labs, startup fever, database PhD quality, the future of data mining as a research area, IP issues, how he wouldn't change a thing, and more [COL] authors [VAL] Marianne Winslett [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2002.0", [COL] title [VAL] David DeWitt Speaks Out [COL] authors [VAL] Marianne Winslett [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2002,0,D4
715,23718," [COL] title [VAL] Algorithms for Materialized View Design in Data Warehousing Environment [COL] authors [VAL] Kamalakar Karlapalem, Jian Yang, Qing Li [COL] venue [VAL] VLDB [COL] year [VAL] 1997"," [COL] title [VAL] Algorithms for Materialized View Design in Data Warehousing Environment [COL] authors [VAL] J Yang [COL] venue [VAL] VLDB, [COL] year [VAL] 1997.0",1,D9
572,2556, [COL] name [VAL] Ju-hwan Lim [COL] primaryProfessions [VAL] actor, [COL] name [VAL] Kwon Hyung-Joon [COL] job [VAL] actor,0,D6
726,3451," [COL] name [VAL] Henry J. Staudigl [COL] primaryProfessions [VAL] miscellaneous,editorial_department,writer", [COL] name [VAL] Jonathan F. Styrlund,0,D5
3806,4576, [COL] title [VAL] Louise [COL] episodeNumber [VAL] 24.0 [COL] seasonNumber [VAL] 4.0 [COL] startYear [VAL] 1957-01-01 [COL] genre_list [VAL] Drama [COL] runtimeMinutes [VAL] 30.0, [COL] title [VAL] Little League [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 1956-09-16 [COL] release_year [VAL] 1956-01-01,0,D5
2482,5184," [COL] title [VAL] Mirror [COL] abstract [VAL] Opportunistic thieves use magic to disguise themselves as Richard and Kahlan in a scheme to rob trusting townspeople, but when they learn the real Seeker and Confessor are nearby, they seize the opportunity to steal the Sword of Truth. [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-04-25", [COL] title [VAL] Identity [COL] abstract [VAL] Visions of the Seeker's death prompt a sorceress named Shota to temporarily exchange Richard's identity with that of a merchant's son. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2008-12-06 [COL] release_year [VAL] 2008-01-01,0,D7
896,989, [COL] name [VAL] Olympus FE-370 Digital Camera - Silver - 226420 [COL] description [VAL] Olympus FE-370 8 Megapixel Digital Camera w/ Dual Image Stabilization 5x optical zoom 2.7 LCD Face Detection & 19 easy-to-use Shooting Modes - Silver [COL] price [VAL] 129.95, [COL] name [VAL] Olympus Black 10 Megapixels Digital Camera - SP565UZ [COL] description [VAL] Olympus Black 10 Megapixels Digital Camera - SP565UZ/ Dual Image Stabilization/ 10 Megapixels/ 20X Wide-Angle Zoom Lens/ Pre-Capture/ Face Detection/ 33 Shooting Modes/ 48MB Internal Memory/ Black Finish,0,D2
3727,856," [COL] title [VAL] Episode 4 [COL] abstract [VAL] 'Sketches:It's a Miracle,Marriage Guidance,Flash Ash - Street,White Indian Wife - Dinner party,Smita Smitten - Toilet,Malkit - Late for work,Competitive Mothers - Wedding,White Indian Wife - Bus stop,Flash Ash - Car washer,Asian Babe,White Indian Wife - Park,Melodramatic Family - Car,Competitive Mothers - Baby,On The Waterfront,Smita Smitten - Chip shop(Art Malik),Overachieving Muffins,Competitive Mothers - Pimp,Untouchable (song),Competitive Mothers - Long jump. [COL] episodeNumber [VAL] 4.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1998-02-02"," [COL] title [VAL] Episode 2 [COL] abstract [VAL] 'Sketches:Mrs 'I Can Make It At Home' - Italian,Six Million Rupee Man,Gay Son,Mrs 'I Can Make It At Home' - Cheese,Pet Cow Montage,Mrs 'I Can Make It At Home' - Casualty,Uncle Fixer - Holiday,I Know Him Too Well (song),Uncle Fixer - Money,Audition,Pet Cow - Cowflap,Uncle Fixer - Kidney transplant,Oprah Muffins,Uncle Fixer - Funeral,Rough Guide to the UK,Mrs 'I Can Make It At Home' on Masterchef. [COL] episodeNumber [VAL] 2.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1998-01-19 [COL] release_year [VAL] 1998-01-01",0,D7
2403,1685, [COL] name [VAL] Bill Barrett [COL] primaryProfessions [VAL] writer, [COL] name [VAL] Bill Kennedy [COL] job [VAL] writers,0,D6
6612,282, [COL] name [VAL] Ria Lopez [COL] job [VAL] guestStars, [COL] name [VAL] Ra?l Prieto,0,D7
438,477, [COL] name [VAL] Transcend 8GB Compact Flash Card (133x) - TS8GCF133 [COL] description [VAL] Transcend 8GB CompactFlash Card (133x), [COL] name [VAL] Transcend 2GB 133x Ultra Speed Compact Flash Card - TS2GCF133 [COL] description [VAL] Transcend 2GB 133x Ultra Speed Compact Flash Card - TS2GCF133/ Dual-Channel Support/ CompactFlash 4.0 Compliant/ ECC Technology/ Low Power Consumption/ Multi-Platform Compatibility,0,D2
341,2937, [COL] title [VAL] mother goose - interactive storybook [COL] description [VAL] exciting activities that develop matching reasoning& critical thinking skillsproduct informationlittle golden books have been trusted by parents for more than 60 years. nowsome of the best-loved stories come to life on your computer. read along as you [COL] manufacturer [VAL] encore software [COL] price [VAL] 19.95, [COL] title [VAL] goldmine(r) standard edition 6.7 [COL] description [VAL] manage your contacts and grow sales! goldmine software helps you win and retain customers by improving efficiency and productivity without sacrificing your bottom line. it helps businesses get a more complete view of their customers and manage ... [COL] price [VAL] 199.99,0,D3
848,36906, [COL] title [VAL] Report on XEWA-00: The XML Enabled Wide-Area Searches for Bioinformatics Workshop [COL] authors [VAL] Terence Critchlow [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 2001," [COL] title [VAL] DBXplorer: enabling keyword search over relational databases [COL] authors [VAL] S Agrawal, S Chaudhuri, G Das [COL] venue [VAL] Proceedings of the 2002 ACM SIGMOD international conference  &hellip;, [COL] year [VAL] 2002.0",0,D9
980,12122, [COL] title [VAL] Draper M1300 Premier Electric Screen  - HDTV 119 diagonal [COL] modelno [VAL] 101305 [COL] price [VAL] 1682.45 [COL] shipweight [VAL] 81.0 [COL] brand [VAL] Draper, [COL] title [VAL] ScreenDr 60107 01 LCD Plasma Screen Cleaner [COL] modelno [VAL] 60107 [COL] price [VAL] 12.26 [COL] shipweight [VAL] 1 [COL] brand [VAL] Digital Innovations [COL] dimensions [VAL] 11.5 x 6.5 x 2.5 inches,0,D8
2249,4114," [COL] name [VAL] Timothy Hutton [COL] birthYear [VAL] 1960-01-01 [COL] primaryProfessions [VAL] actor,producer,director", [COL] name [VAL] Timothy Hutton [COL] job [VAL] actor,1,D6
961,12453, [COL] title [VAL] Amped Wireless High Power Outdoor 8 dBi Omni-Directional Wi-Fi Antenna Kit [COL] modelno [VAL] A8EX [COL] price [VAL] 94.88 [COL] shipweight [VAL] 1.95 [COL] brand [VAL] Amped Wireless [COL] dimensions [VAL] 24.0 x 3.6 x 3.5 inches, [COL] title [VAL] D-Link ANT24-0700 2.4 GHz Omni-Directional 7 dBi Indoor Antenna [COL] modelno [VAL] ANT24-0700 [COL] price [VAL] 37.88 [COL] shipweight [VAL] 2 [COL] brand [VAL] D-Link [COL] dimensions [VAL] 15.6 x 8.0 x 2.5 inches,0,D8
7610,5810," [COL] title [VAL] Eternity [COL] abstract [VAL] Richard and Kahlan discover that the Stone of Tears is hidden in an enchanted land they are unable to leave. Meanwhile, a surprise reunion turns into a deadly confrontation for Cara and Zed. [COL] episodeNumber [VAL] 20.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2010-05-08"," [COL] title [VAL] Walter [COL] abstract [VAL] Darken Rahl plots his return to the land of the living, using a hapless look-alike; the Seeker races to find a stolen scroll, which holds the key to his quest for the Stone of Tears. [COL] episodeNumber [VAL] 18.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 2010-04-24 [COL] release_year [VAL] 2010-01-01",0,D7
3655,5389," [COL] title [VAL] Leech Trapper [COL] abstract [VAL] Mike teams up with the boys from Bartos Bait & Fish to catch leeches that will later be sold for fish bait. Then it's off to the Green Tripe factory in Hollister, CA where Mike helps make BARF (Biologically Appropriate Raw Food) for dogs. [COL] episodeNumber [VAL] 19.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-10-28"," [COL] title [VAL] Sea Lamprey Exterminator [COL] abstract [VAL] Mike helps the U.S. Fish and Wildlife Service in battling the sea lamprey population that threatens the fishing industry of the Great Lakes. Also, Mike makes meat gel to feed fish in Mandalay Bay Hotel and Casino's shark reef aquarium. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 6.0 [COL] releaseDate [VAL] 2010-11-02 [COL] release_year [VAL] 2010-01-01",0,D7
3133,1407, [COL] title [VAL] The Baby Sitters [COL] episodeNumber [VAL] 25.0 [COL] seasonNumber [VAL] 3.0 [COL] startYear [VAL] 1962-01-01 [COL] genre_list [VAL] Adventure [COL] runtimeMinutes [VAL] 60.0, [COL] title [VAL] The Baby Sitters [COL] episodeNumber [VAL] 25.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 1962-03-25,1,D6
2212,2251," [COL] title [VAL] Review of Spatial databases with application to GIS by Philippe Rigaux, Michel Scholl, and Agnes Voisard. Morgan Kaufmann 2002. [COL] authors [VAL] Nancy Wiegand [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 2003.0"," [COL] title [VAL] Location-based Spatial Queries [COL] authors [VAL] Jun Zhang, Dimitris Papadias, Manli Zhu, Yufei Tao, Dik Lun Lee [COL] venue [VAL] SIGMOD Conference [COL] year [VAL] 2003",0,D4
1929,46261," [COL] title [VAL] Context-Based Prefetch for Implementing Objects on Relations [COL] authors [VAL] Philip A. Bernstein, David Shutt, Shankar Pal [COL] venue [VAL] VLDB [COL] year [VAL] 1999"," [COL] title [VAL] A performance study of hardware and software data prefetching schemes [COL] authors [VAL] TF Chen, JL Baer [COL] venue [VAL] Proc.",0,D9
166,19283, [COL] title [VAL] Da-Lite Da-View Thru-the-Wall Rear Projection Screen - 58 x 104 HDTV Format [COL] modelno [VAL] 23074 [COL] price [VAL] 22472.99 [COL] shipweight [VAL] 882.0 [COL] brand [VAL] Da-Lite, [COL] title [VAL] Da-Lite Da-Plex Thru-the-Wall Rear Projection Screen - 78 x 139 HDTV Format [COL] modelno [VAL] 23077 [COL] price [VAL] 9258.99 [COL] shipweight [VAL] 1 246  [COL] brand [VAL] Da-Lite,0,D8
4128,954, [COL] title [VAL] Ice Salvage Crew [COL] abstract [VAL] Mike gets dirty in Alaska as he helps protect the environment by cleaning up an oil spill. He then travels to Minnesota where he works to pull a car out of a lake that has fallen through the ice. [COL] episodeNumber [VAL] 12.0 [COL] seasonNumber [VAL] 4.0 [COL] releaseDate [VAL] 2008-05-19, [COL] title [VAL] Reef Ball Maker [COL] abstract [VAL] Mike rolls up his sleeves and gets dirty in order to help create an artificial underwater reef. It's a dirty job that is helping to revitalize fish and coral populations in areas that have been devastated by pollution. [COL] episodeNumber [VAL] 16.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2007-11-06 [COL] release_year [VAL] 2007-01-01,0,D7
2531,19977, [COL] title [VAL] Night Owl Security Products Wired Color Security Camera with 60 of Cable [COL] modelno [VAL] CAM-CM01-245 [COL] price [VAL] 49.71 [COL] shipweight [VAL] 2.75 [COL] brand [VAL] Night Owl [COL] dimensions [VAL] 12.5 x 3.9 x 0.1 inches, [COL] title [VAL] Night Owl Security Products CAM-4PK-CM115 4 PK Wired Color Security Cameras with 240 of Cable [COL] modelno [VAL] CAM-4PK-CM115 [COL] price [VAL] 99.99 [COL] shipweight [VAL] 6 [COL] brand [VAL] Night Owl Optics [COL] dimensions [VAL] 16.9 x 10.6 x 3.2 inches,0,D8
15,17810, [COL] title [VAL] Avery Self-Adhesive Filing Labels 1 3 Cut 3-7 16 x 2 3 Clear 450 Pack [COL] modelno [VAL] 5029 [COL] price [VAL] 21.47 [COL] shipweight [VAL] 0.412 [COL] brand [VAL] Avery, [COL] title [VAL] New-Avery 5029 - Self-Adhesive Filing Labels 1 3 Cut 2 3 x 3-7 16 Clear 450 Pack - AVE5029 [COL] price [VAL] 35.0 [COL] shipweight [VAL] 14.4 [COL] brand [VAL] Avery,1,D8
6589,4040," [COL] title [VAL] Episode 11 [COL] abstract [VAL] Jandi starts a part time job as a model on the cover of textbook, only to find out that she’s been deceived. In the dangerous moment, a mysterious man comes to the rescue of Jandi, and soon vanishes. The man turns out to be Jeha, a freshman at Shinhwa High School. Jandi and her purported fan, Jeha become friends. Unhappy with Jandi, who spends all her time working at her part-time job, Junpyo finally explodes at seeing Jandi on the magazine cover with model Haje. And Jandi finds the second “Red Card” in her locker. [COL] episodeNumber [VAL] 11.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-02-09"," [COL] title [VAL] Episode 1 [COL] abstract [VAL] Jan-di is an average high school girl whose parents operate a Laundromat. One day she delivers laundry to Shin-hwa high school, where the top 1% of the wealthy children gets to go, and accidentally saves a student from a suicidal attempt. After this incident, she is scouted to this prestigious school as a swimming athlete. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2009-01-05 [COL] release_year [VAL] 2009-01-01",0,D7
3457,1630," [COL] title [VAL] Ein Sommernachtstraum [COL] startYear [VAL] 1965-01-01 [COL] genre_list [VAL] Comedy,Fantasy [COL] runtimeMinutes [VAL] 105.0", [COL] title [VAL] Sag die Wahrheit [COL] releaseDate [VAL] 1946-12-20 [COL] release_year [VAL] 1946-01-01 [COL] runtime [VAL] 95 [COL] genre_list [VAL] Comedy,0,D5
887,2858, [COL] title [VAL] hoyle card games 2007 [COL] description [VAL] with over 75 card games from classic games like cribbage to new favorites like online texas hold?em hoyle card games has something for everyone. featuring solitaire plus the official hoyle rulebook with an additional bonus of 16 black jack games. shuffle the deck and deal yourself some fun! [COL] manufacturer [VAL] encore software [COL] price [VAL] 19.99, [COL] title [VAL] hoyle card games [COL] description [VAL] turn a deck of cards into 18 games of hours of fun! enjoy the classic card games from bridge canasta euchre and solitaire to spades gin rummy go fish and so many more! included free is a friday night poker cd with 13 additional games and two ... [COL] price [VAL] 9.95,0,D3
1875,2602, [COL] title [VAL] Middle East Technical University Software Research and Development Center [COL] authors [VAL] Asuman Dogac [COL] venue [VAL] ACM SIGMOD Record [COL] year [VAL] 1996.0," [COL] title [VAL] METU Interoperable Database System [COL] authors [VAL] Ebru Kilic, Pinar Koksal, Cem Evrendilek, Ugur Halici, Sema Mancuhan, N. Kesim, Asuman Dogac, Cevdet Dengi, Sena Nural, G?khan ?zhan, Fatma Ozcan, Ismailcem Budak Arpinar [COL] venue [VAL] SIGMOD Record [COL] year [VAL] 1995",0,D4
3681,4457," [COL] title [VAL] Cop Killer: The Winchester Assassination [COL] abstract [VAL] The highest ranking police officer in Australia to be murdered, Assistant Federal Police Commissioner Colin Winchester was shot twice in the head at point blank range as he was getting out of his car outside his Deakin home on January 10, 1989. At the time of his death Winchester was the Chief of Police in ACT region. He had served in the law enforcement of 27 years, firstly with the Australian Capital Territory Police Force and then in the Australian Federal Police after its formation in 1979. The shock of his death and the long investigation which followed left a lasting imprint on his fellow officers as they struggled to bring the killer to justice. [COL] episodeNumber [VAL] 8.0 [COL] seasonNumber [VAL] 3.0 [COL] releaseDate [VAL] 2009-09-24"," [COL] title [VAL] The Killer Punch/The Will of Death [COL] abstract [VAL] 'Sometime on the evening of October 19, 1990, the flamboyantly gay Sydney socialite Ludwig Gertsch was strangled with an elastic strap in the bedroom of his lover, Mr Vincent Esposito. His body was found, wrapped in a doona, in Blue Mountains scrub on November 11, 1990. In September 1994 a Sydney Coroner found that Ludwig Gertsch was strangled ''by a person or persons unknown''. But that's where the murder trail ends - his killer has never been brought to justice.The murder of Allen Hall at Warnervale, where he lived with Christine Hicks, the estranged wife of boxing mentor and horse trainer Cec Waters, presented a curious public with a cruel and twisted story. Water’s eldest son, Dean, eventually was charged with Hall’s murder. However, it would be revealed later that Dean had succumbed to his father’s demands. Cec Waters was depicted as a bullying, obsessive father, who was determined to make his three sons become boxing champions but slaves to his evil will. [COL] episodeNumber [VAL] 7.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 2005-08-01 [COL] release_year [VAL] 2005-01-01",0,D7
6175,860, [COL] title [VAL] Episode 1 [COL] abstract [VAL] Danny is contemplating suicide after being made to feel an outcast after admitting to his wife Emma that he had been gambling again. John Fisher can no longer cope with his wife's affairs and he bludgeons her to death in the bath. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 2.0 [COL] releaseDate [VAL] 1999-01-10," [COL] title [VAL] Episode 1 [COL] abstract [VAL] Compulsive gambler Danny arrives in a small Lake District village and gets a job working under a tyrannical, sex-mad chef in a hotel. He loses the job after making local girl Emma pregnant, and takes charge of hiring out boats. But then there’s a tragic accident while he’s phoning in a bet. [COL] episodeNumber [VAL] 1.0 [COL] seasonNumber [VAL] 1.0 [COL] releaseDate [VAL] 1997-09-14 [COL] release_year [VAL] 1997-01-01",0,D7
